event_id,timestamp,threat_vector,actor_id,actor_role,target_resource,action_executed,associated_ticket_id,execution_time_delta,data_volume_kb,temporal_hour,is_anomaly
dc514443-d1f6-4fab-0993-73c4fb36797c,2025-07-13T17:15:58,NONE,USR-7333,operations_engineer,account-ledger-api,GET /api/v2/audit/logs,INC-600123,392.741,92.33,17,0
6229f2f6-90a1-4432-be8a-8f9cda962a4a,2025-05-03T18:13:27,NONE,USR-7902,qa_engineer,compliance-db,INSERT INTO audit_log VALUES (?),INC-542405,294.428,79.66,18,0
b686b099-e1e6-4b0d-7cca-7b271791ef45,2025-01-24T00:36:28,NONE,USR-2698,business_analyst,audit-log-service,GET /api/v2/reports/daily,INC-663397,191.621,79.54,0,0
c925c9a1-7515-4afd-ab50-3b5cb07626e5,2025-02-19T10:58:22,NONE,USR-7149,developer,data-warehouse,MERGE PR #338 feature/rate-limiter,NULL,524.458,53.31,10,0
8156f71e-d848-4bc0-37cf-0d494f0d6067,2025-05-23T12:04:09,NONE,USR-4677,business_analyst,risk-scoring-api,POST /api/v2/auth/login,INC-831666,299.464,46.82,12,0
77f9c64d-a4e2-4bcd-0abb-a4475f06d0f3,2025-06-13T20:14:32,NONE,USR-8904,qa_engineer,risk-scoring-api,MERGE PR #338 feature/rate-limiter,INC-636807,253.55,122.45,20,0
a2ca6159-7d5a-4506-6def-64b8113fa32b,2025-05-29T13:28:06,NONE,USR-3270,network_engineer,reporting-dashboard,GET /api/v2/settlements/pending,INC-299744,294.262,130.33,13,0
07ba614a-42ae-42f0-5e31-60cd72aed029,2025-05-03T13:04:03,NONE,USR-8967,developer,reporting-dashboard,GET /api/v2/audit/logs,INC-481854,386.922,150.3,13,0
26c21bd5-ef40-4780-cb9d-5988f25aeaf4,2025-12-20T19:08:48,NONE,USR-9228,operations_engineer,risk-scoring-api,POST /api/v2/auth/login,INC-599805,336.605,222.24,19,0
4328e882-ab71-49c8-5bc5-b6c147d52e28,2025-08-31T05:57:47,NONE,USR-2672,product_manager,account-ledger-api,GET /api/v2/accounts,INC-336377,255.376,135.26,5,0
43886766-40fe-4911-f135-e35f4da24038,2025-05-29T05:09:01,NONE,USR-7797,developer,fraud-detection-engine,DEPLOY application-service v2.1.3,INC-527134,435.755,93.69,5,0
faad66a1-b7ee-4947-8c5e-b8571375481b,2025-05-04T08:34:53,NONE,USR-4308,compliance_officer,risk-scoring-api,GET /api/v2/reports/daily,INC-936346,371.87,70.29,8,0
8b813e13-69e8-4873-998f-37c91b4fd59e,2025-08-07T15:34:35,NONE,USR-5604,data_engineer,payment-gateway,GET /api/v2/customers/{id},INC-657611,248.492,68.55,15,0
29db0daa-58eb-41b0-e13d-b23a6a4a5dad,2025-04-22T17:52:07,NONE,USR-3685,support_engineer,settlement-engine,POST /api/v2/auth/login,INC-865766,322.986,153.29,17,0
823baac4-ca44-4acc-b45b-2a7994601394,2025-06-07T18:09:02,NONE,USR-9766,qa_engineer,identity-provider,SELECT * FROM accounts WHERE account_id = ?,INC-226399,50.0,48.91,18,0
7515c77d-1c4b-43d2-bf60-4d2fd8811c10,2025-04-01T17:24:52,NONE,USR-4641,qa_engineer,customer-portal,SELECT * FROM accounts WHERE account_id = ?,INC-272359,393.358,59.48,17,0
0d416a1b-e484-44a9-19e6-328ea998cd34,2025-03-13T19:24:53,NONE,USR-3472,analyst,compliance-db,DEPLOY application-service v2.1.3,INC-612018,287.123,111.71,19,0
b6a08439-1684-4b0c-bfc5-88260d25aeb7,2025-03-14T10:03:49,NONE,USR-1776,developer,identity-provider,GET /api/v2/reports/daily,INC-725141,430.579,79.55,10,0
45830b21-7afa-4cd6-71cc-fc9ae00f7ff8,2025-12-22T05:35:23,NONE,USR-2693,support_engineer,compliance-db,POST /api/v2/transactions,INC-715455,250.513,82.54,5,0
c386463d-9451-4c21-9119-aa053dcab53d,2025-01-27T22:07:33,NONE,USR-4368,product_manager,settlement-engine,POST /api/v2/auth/login,NULL,337.812,99.18,22,0
da95787d-f8fe-4e62-bed0-a2c6e59a84e6,2025-10-18T19:28:28,NONE,USR-3390,support_engineer,reporting-dashboard,MERGE PR #338 feature/rate-limiter,NULL,200.906,115.75,19,0
46ff57a1-f425-4102-7f51-807563a554fd,2025-07-03T08:26:09,NONE,USR-3257,analyst,transaction-db,DELETE /api/v2/sessions/{id},INC-300309,427.767,176.59,8,0
355600fe-e68c-4a63-2850-5db947209696,2025-01-28T15:12:55,NONE,USR-3427,operations_engineer,payment-gateway,RUN test-suite:integration,INC-171935,180.181,72.5,15,0
debc08b5-e482-40a4-82ad-909f6fcd0241,2025-12-20T06:40:06,NONE,USR-8407,business_analyst,payment-gateway,GET /api/v2/customers/{id},INC-455310,220.182,108.26,6,0
cc0d3b5c-94e5-4526-2b7c-2b1999f65bf6,2025-03-09T07:50:58,NONE,USR-4397,support_engineer,compliance-db,DEPLOY application-service v2.1.3,INC-351035,284.555,71.28,7,0
43b7529e-8fbc-4db8-5a1c-771f4bbcf9d9,2025-02-11T00:06:57,NONE,USR-2222,analyst,batch-scheduler,SELECT * FROM accounts WHERE account_id = ?,INC-898051,178.722,124.25,0,0
eb79a3ad-6da1-45f3-28b2-3b831af2296d,2025-09-13T23:48:48,NONE,USR-9003,qa_engineer,risk-scoring-api,POST /api/v2/transactions,INC-154507,366.432,1.0,23,0
78d18cc3-c33c-4e07-bc9e-0b25617ec2ce,2025-09-11T07:08:42,NONE,USR-2240,business_analyst,reporting-dashboard,PUT /api/v2/customers/{id}/profile,INC-463867,462.485,109.72,7,0
76842469-7f95-4cd8-e20b-4a0c5929405f,2025-02-05T07:35:38,NONE,USR-7670,product_manager,auth-service,SELECT * FROM accounts WHERE account_id = ?,INC-319728,391.296,71.34,7,0
6d3c801e-33e6-4a71-185b-ba05a34aca41,2025-09-12T17:56:44,NONE,USR-5047,support_engineer,reporting-dashboard,RUN test-suite:integration,INC-915700,264.86,119.99,17,0
cc2d3ef4-8172-47b1-15de-661b369138fb,2025-02-08T14:29:15,NONE,USR-7477,business_analyst,account-ledger-api,BUILD pipeline:app-service #412,INC-356021,489.986,120.41,14,0
09482e10-899a-4cb0-716c-261bbbb2fd78,2025-11-25T12:26:52,NONE,USR-6902,qa_engineer,risk-scoring-api,GET /api/v2/accounts,INC-416668,257.567,54.41,12,0
3252d5da-5c1a-44e8-441d-42155cc7a820,2025-12-31T15:34:10,NONE,USR-7727,compliance_officer,data-warehouse,GET /api/v2/fraud/alerts,INC-882210,344.961,160.05,15,0
b46167f8-1eb0-4860-8a3a-6a22a96d4f3c,2025-12-11T20:55:27,NONE,USR-4440,data_engineer,fraud-detection-engine,GET /api/v2/settlements/pending,INC-112734,314.127,120.17,20,0
44520909-b17c-4ddb-9be7-62be407e8674,2025-04-16T06:08:13,NONE,USR-9239,analyst,kyc-verification-service,MERGE PR #338 feature/rate-limiter,INC-408874,384.741,82.67,6,0
2dbae9f1-4335-4d2a-72b4-90b39c828b37,2025-12-17T17:53:07,NONE,USR-9320,compliance_officer,payment-gateway,GET /api/v2/accounts,INC-627431,393.647,96.04,17,0
64c970e9-b925-4f97-32db-89d0b5d55d71,2025-09-25T21:33:36,NONE,USR-1119,product_manager,transaction-db,MERGE PR #338 feature/rate-limiter,INC-368903,346.697,57.67,21,0
b02351d9-dbb3-4786-ba61-71f323827e9e,2025-05-17T05:49:13,NONE,USR-5485,developer,transaction-db,MERGE PR #338 feature/rate-limiter,INC-541205,381.367,56.01,5,0
1f0f5ad4-0106-48ac-ac86-146d9b01061c,2025-04-24T16:22:54,NONE,USR-2690,network_engineer,identity-provider,UPDATE customer SET status = ? WHERE id = ?,INC-776869,529.509,154.86,16,0
d4229314-3662-42c2-7fd8-bc4896b0d7a7,2025-08-27T02:21:26,NONE,USR-6483,operations_engineer,settlement-engine,GET /api/v2/risk/score/{id},INC-482812,384.906,36.93,2,0
6aedf020-e9e4-4684-070e-f1718526b07a,2025-11-09T20:28:48,NONE,USR-6108,compliance_officer,payment-gateway,DELETE /api/v2/sessions/{id},INC-504538,349.703,45.56,20,0
6963b7d7-a2c1-45f5-9cd4-8a78e0eb9b4a,2025-10-15T07:16:01,NONE,USR-6935,support_engineer,auth-service,RUN test-suite:integration,INC-232361,402.278,131.48,7,0
a3acd5ec-d5b0-445c-0cd0-e11f35e4b8bb,2025-02-02T02:49:19,NONE,USR-5463,network_engineer,customer-portal,INSERT INTO audit_log VALUES (?),INC-611340,186.011,184.07,2,0
b4528ae1-42ce-4ad6-5b11-5b22df06775b,2025-03-01T07:27:47,NONE,USR-4057,compliance_officer,transaction-db,DELETE /api/v2/sessions/{id},INC-282673,345.697,88.61,7,0
1ca36ebf-d0a2-4dd4-d6a9-494fb1f01f0e,2025-02-18T13:26:55,NONE,USR-5208,data_engineer,data-warehouse,GET /api/v2/risk/score/{id},INC-955424,260.714,105.96,13,0
0b7cfaf9-260c-4e3e-9953-3315ae12b55d,2025-03-16T16:30:29,NONE,USR-7420,compliance_officer,notification-service,DEPLOY application-service v2.1.3,INC-118772,387.206,96.38,16,0
68dec0b2-be56-4a16-cc97-d03faf195148,2025-10-03T14:41:57,NONE,USR-7484,qa_engineer,data-warehouse,POST /api/v2/kyc/verify,INC-479223,163.145,113.21,14,0
09606591-7333-41e3-3d84-1f127d4646d3,2025-11-22T04:54:10,NONE,USR-6909,operations_engineer,auth-service,GET /api/v2/audit/logs,INC-400612,294.144,115.58,4,0
91afd1f5-69e2-4dfd-7342-458cc9a77e16,2025-09-19T14:46:56,NONE,USR-6959,data_engineer,kyc-verification-service,GET /api/v2/reports/daily,NULL,440.2,92.64,14,0
5fb0aa89-4c79-4628-95f2-559f0789f611,2025-01-23T00:34:57,NONE,USR-5591,compliance_officer,fraud-detection-engine,GET /api/v2/fraud/alerts,INC-286959,305.071,88.57,0,0
21e595db-8e27-4c1a-455c-a30a0b136c79,2025-06-22T04:51:41,NONE,USR-7787,operations_engineer,config-service,GET /api/v2/customers/{id},INC-895878,197.389,3.6,4,0
a5420504-3df2-4999-7174-b9f714119833,2025-10-06T04:00:17,NONE,USR-3118,operations_engineer,customer-portal,GET /api/v2/customers/{id},INC-529573,515.634,1.0,4,0
d3ef1095-bcc6-42aa-559a-270f19117b8c,2025-10-22T13:03:49,NONE,USR-6490,support_engineer,identity-provider,GET /api/v2/settlements/pending,INC-898242,435.497,145.54,13,0
1df7d3c3-5c09-4a0c-30b9-6e5816b4ec04,2025-03-27T15:38:32,NONE,USR-9645,operations_engineer,config-service,DELETE /api/v2/sessions/{id},INC-824005,300.203,121.17,15,0
8f4a6a21-f383-4887-1ab2-badb157e37d7,2025-07-29T23:35:16,NONE,USR-3831,qa_engineer,batch-scheduler,GET /api/v2/accounts,INC-919922,226.07,22.92,23,0
6d1d8730-6be7-4965-5afb-2680341e5d1f,2025-02-24T03:38:43,NONE,USR-5288,qa_engineer,payment-gateway,UPDATE customer SET status = ? WHERE id = ?,INC-413399,349.139,87.24,3,0
ca05852a-b262-49f9-880a-38d6a6fda06e,2025-01-30T05:14:29,NONE,USR-7879,support_engineer,auth-service,GET /api/v2/settlements/pending,INC-199336,316.522,86.88,5,0
20406e84-443e-419f-7fc4-7a8b4ffefb5b,2025-01-11T04:20:12,NONE,USR-7692,compliance_officer,audit-log-service,GET /api/v2/customers/{id},INC-125882,332.518,76.51,4,0
117323ce-dc7d-473b-2747-d4e504cfbd9e,2025-07-25T03:14:59,NONE,USR-8840,network_engineer,batch-scheduler,SELECT * FROM accounts WHERE account_id = ?,INC-623165,345.462,131.97,3,0
f2f2fd60-1ee2-43f7-7546-90d3ea14c578,2025-04-11T07:53:33,NONE,USR-3367,compliance_officer,config-service,UPDATE customer SET status = ? WHERE id = ?,INC-992494,194.234,60.51,7,0
13bc78d7-6fa3-4b4e-d008-19db334a6bdc,2025-07-21T04:05:26,NONE,USR-5964,business_analyst,settlement-engine,INSERT INTO audit_log VALUES (?),INC-323512,245.748,71.3,4,0
96e9d232-6195-48b5-98ab-d83444e5331a,2025-02-06T21:07:37,NONE,USR-8575,network_engineer,notification-service,GET /api/v2/reports/daily,NULL,514.462,8.96,21,0
bfcce49d-a584-49e1-a603-1e67b0ebc344,2025-01-01T01:10:44,NONE,USR-9859,developer,settlement-engine,MERGE PR #338 feature/rate-limiter,INC-486522,315.141,66.14,1,0
dc7593b5-b45f-41ee-4814-04c8ca1bc7f3,2025-05-05T19:56:47,NONE,USR-6858,developer,config-service,GET /api/v2/reports/daily,INC-782906,406.055,77.27,19,0
4bc0fb01-4105-4095-99da-c45adb5f9ab1,2025-08-10T10:38:35,NONE,USR-8569,support_engineer,auth-service,POST /api/v2/transactions,INC-826253,376.793,101.93,10,0
5584b093-86f3-469b-a42d-fe102303f2ea,2025-02-10T14:09:19,NONE,USR-3366,operations_engineer,risk-scoring-api,GET /api/v2/risk/score/{id},INC-359361,514.503,85.57,14,0
2d259cb5-5dca-46ac-50aa-0ddff0d78d77,2025-01-22T19:05:56,NONE,USR-4367,data_engineer,identity-provider,RUN test-suite:integration,INC-596103,486.068,131.22,19,0
c7825396-1ccf-47b0-07ec-a87be9a5779e,2025-01-21T20:39:57,NONE,USR-3237,data_engineer,risk-scoring-api,GET /api/v2/customers/{id},INC-610148,575.839,71.72,20,0
187b891e-51a0-44f5-8dbc-06d0e763b4f3,2025-05-02T10:54:20,NONE,USR-1516,compliance_officer,customer-portal,PATCH /api/v2/settings,NULL,472.102,96.52,10,0
926e44ce-bc4c-4fc6-266f-8f6d1d3b41ef,2025-10-19T11:17:16,NONE,USR-8649,operations_engineer,config-service,RUN test-suite:integration,INC-158197,316.745,10.35,11,0
8e691b6f-fb4f-4390-9ac0-67324f313f8e,2025-10-17T13:33:16,NONE,USR-8769,analyst,notification-service,DEPLOY application-service v2.1.3,INC-947614,375.076,63.42,13,0
156ef090-9145-4cb9-147b-7f9631709107,2025-05-30T08:48:50,NONE,USR-7180,qa_engineer,config-service,POST /api/v2/auth/login,INC-374300,245.477,82.44,8,0
b6cb5db3-47fb-41f7-7621-068836361846,2025-08-15T22:43:39,NONE,USR-3546,qa_engineer,payment-gateway,DEPLOY application-service v2.1.3,INC-219361,485.43,166.98,22,0
1d415f99-fe32-4e07-a7e7-40b37b8ac040,2025-08-21T16:28:50,NONE,USR-3715,support_engineer,customer-portal,DEPLOY application-service v2.1.3,INC-529008,361.175,110.88,16,0
a06afb3d-693f-4e28-2094-152229805d0b,2025-06-19T03:35:17,NONE,USR-2601,network_engineer,data-warehouse,SELECT * FROM accounts WHERE account_id = ?,INC-805842,417.335,101.94,3,0
f95af86d-5457-4e34-f02b-c9632915e831,2025-06-03T10:03:07,NONE,USR-1353,operations_engineer,risk-scoring-api,GET /api/v2/customers/{id},INC-341059,302.622,64.91,10,0
ad4cc96e-df8f-4d13-b054-3317eb698c20,2025-08-28T14:21:25,NONE,USR-1644,network_engineer,compliance-db,DEPLOY application-service v2.1.3,INC-288699,485.147,87.9,14,0
fb4ff203-f600-4229-9a67-5299317f9084,2025-12-17T16:36:41,NONE,USR-2918,network_engineer,audit-log-service,BUILD pipeline:app-service #412,NULL,483.432,120.09,16,0
3bf5a214-b04d-4afe-a329-8faf992298e3,2025-09-21T05:07:02,NONE,USR-7455,developer,notification-service,INSERT INTO audit_log VALUES (?),INC-138751,399.96,50.54,5,0
d3ae2abe-46f1-4d21-136b-1e27e341ddc4,2025-03-04T02:58:29,NONE,USR-2492,business_analyst,fraud-detection-engine,MERGE PR #338 feature/rate-limiter,INC-879623,236.885,62.59,2,0
f1bb165d-4ba4-4de8-13aa-f26184791fb7,2025-09-13T18:26:15,NONE,USR-7614,support_engineer,audit-log-service,GET /api/v2/risk/score/{id},INC-206941,362.68,144.4,18,0
48863a11-deb3-4bf4-e23b-3230ac421fc6,2025-08-25T02:13:28,NONE,USR-2616,compliance_officer,config-service,DEPLOY application-service v2.1.3,INC-698346,223.449,130.94,2,0
058e5496-d68f-4ab6-b23a-c67255bf2340,2025-01-18T13:01:36,NONE,USR-1629,developer,customer-portal,PATCH /api/v2/settings,INC-325992,246.189,62.51,13,0
6d830713-4efa-4ac9-33c5-d0c4c10007ed,2025-05-24T10:55:38,NONE,USR-1848,qa_engineer,fraud-detection-engine,BUILD pipeline:app-service #412,INC-247586,217.651,47.81,10,0
f4772d32-fd97-4e54-1e6f-2c14803e1552,2025-03-03T03:30:20,NONE,USR-8872,network_engineer,settlement-engine,GET /api/v2/audit/logs,INC-201324,338.227,74.84,3,0
72cac310-1f02-4325-42ca-c3749f1ddf09,2025-03-29T17:59:40,NONE,USR-8052,analyst,notification-service,POST /api/v2/transactions,NULL,488.993,70.47,17,0
303fd781-5b27-4782-4fb3-78dd8d33a750,2025-11-30T09:25:58,NONE,USR-1331,network_engineer,settlement-engine,MERGE PR #338 feature/rate-limiter,INC-829992,303.532,133.62,9,0
ea49ebc8-f00a-40b5-c2b1-e3b2f0106465,2025-05-26T23:14:09,NONE,USR-9217,operations_engineer,data-warehouse,BUILD pipeline:app-service #412,INC-871081,260.115,65.14,23,0
74983dd2-d24a-42c7-65a5-aacfd831ff4f,2025-09-15T12:24:39,NONE,USR-6958,support_engineer,fraud-detection-engine,GET /api/v2/settlements/pending,INC-133992,167.205,62.02,12,0
e0ab8071-332f-4712-6440-4440dbc8e6eb,2025-04-06T13:47:25,NONE,USR-2995,data_engineer,payment-gateway,GET /api/v2/fraud/alerts,INC-416123,328.9,83.68,13,0
304903e5-3302-40ce-c5f1-e355be36888b,2025-03-14T07:14:14,NONE,USR-4410,network_engineer,customer-portal,GET /api/v2/fraud/alerts,NULL,385.261,113.07,7,0
78d15c52-0115-4709-0e22-c39666130ae6,2025-05-26T03:36:34,NONE,USR-6748,compliance_officer,transaction-db,GET /api/v2/accounts,INC-259945,370.165,72.97,3,0
1839fb86-70ae-483e-c550-f6ad0d5eb849,2025-08-10T22:31:51,NONE,USR-1030,analyst,config-service,DELETE /api/v2/sessions/{id},INC-244040,216.602,51.43,22,0
0e2c4770-0715-4390-c5fb-d855eedcd3fe,2025-10-14T00:08:47,NONE,USR-3821,business_analyst,settlement-engine,GET /api/v2/fraud/alerts,INC-538046,520.374,69.43,0,0
d26db414-54c7-4d77-bd05-dac72e5136c7,2025-10-09T06:32:51,NONE,USR-9312,product_manager,reporting-dashboard,GET /api/v2/audit/logs,INC-169061,194.733,154.89,6,0
d6a52618-db95-4c51-f0c5-38bf33d49696,2025-07-12T04:03:52,NONE,USR-3609,analyst,reporting-dashboard,GET /api/v2/reports/daily,INC-971149,132.322,44.96,4,0
5cfd216b-db7f-4c4d-d023-4ef07310370b,2025-12-02T15:37:56,NONE,USR-1108,support_engineer,customer-portal,DEPLOY application-service v2.1.3,INC-247399,373.875,99.6,15,0
364100de-c9d4-4403-b4d1-ec34c838658e,2025-09-10T08:02:56,NONE,USR-2931,operations_engineer,auth-service,MERGE PR #338 feature/rate-limiter,INC-346283,292.399,89.37,8,0
e9ee7228-c963-4667-e2ec-08efad779875,2025-11-08T09:05:53,NONE,USR-3337,operations_engineer,transaction-db,RUN test-suite:integration,INC-804125,491.44,13.08,9,0
01e573b7-a2d3-4fa8-8840-fd94a3351d81,2025-05-09T05:49:11,ROGUE_INTERNAL_DBA,DBA-6617,db_admin,core-banking-db-prod,RENAME TABLE audit_log TO audit_log_bkp_2025,NULL,7035.952,385.0,5,1
4438bf1d-9d7b-4b7a-82c4-d68cfeaa9e18,2025-07-14T19:33:00,NONE,USR-3902,support_engineer,payment-gateway,BUILD pipeline:app-service #412,INC-205199,410.97,117.79,19,0
f08bd9b2-cb8d-4a9d-ef5c-7ba7220e1336,2025-12-25T07:11:55,NONE,USR-1457,compliance_officer,reporting-dashboard,SELECT * FROM accounts WHERE account_id = ?,INC-207604,294.677,114.18,7,0
d54d6496-2e89-4b08-d492-9d9dd3b5f334,2025-06-18T04:31:46,NONE,USR-1478,business_analyst,kyc-verification-service,SELECT * FROM accounts WHERE account_id = ?,INC-412453,261.275,118.48,4,0
3f4a7b21-f99d-4b72-a2bb-62c19652b8b7,2025-08-13T21:51:11,NONE,USR-3431,qa_engineer,config-service,GET /api/v2/customers/{id},INC-636583,314.537,84.39,21,0
0f714d6d-9f36-403a-07e6-eb10d0cb7e6a,2025-09-18T23:08:31,NONE,USR-4515,analyst,data-warehouse,POST /api/v2/auth/login,INC-745879,264.712,76.7,23,0
feb9b441-a346-43b3-8e8d-359f39df102f,2025-01-11T08:57:23,NONE,USR-1329,developer,audit-log-service,UPDATE customer SET status = ? WHERE id = ?,INC-982256,498.409,82.44,8,0
7785fa49-fb2a-4390-51c6-92f7b2fe2b4f,2025-03-25T04:14:30,NONE,USR-9689,network_engineer,payment-gateway,GET /api/v2/customers/{id},INC-135751,330.503,155.46,4,0
8b411469-b3b6-433b-ae27-b885ea2b8023,2025-10-17T02:33:11,NONE,USR-8973,developer,compliance-db,POST /api/v2/transactions,INC-773383,316.48,102.3,2,0
695c8405-2525-4072-8834-5e9b605675a7,2025-09-19T15:40:00,NONE,USR-7570,operations_engineer,data-warehouse,BUILD pipeline:app-service #412,INC-820689,418.98,201.72,15,0
2a194086-b656-4410-e3a6-6dde3863cad7,2025-07-12T06:03:01,NONE,USR-6267,operations_engineer,customer-portal,GET /api/v2/settlements/pending,INC-589568,141.292,104.35,6,0
311e9384-eb66-4db7-23ab-402e9bdb2a25,2025-03-10T14:27:06,NONE,USR-8458,qa_engineer,auth-service,DEPLOY application-service v2.1.3,INC-777741,209.667,39.38,14,0
4e36263e-a955-48b3-f8e2-dc68f9a6ce51,2025-06-03T19:30:19,NONE,USR-6845,business_analyst,reporting-dashboard,GET /api/v2/settlements/pending,INC-358910,77.739,124.98,19,0
78c59d05-b862-49d3-9ceb-0ba25535ad5b,2025-01-04T15:50:15,NONE,USR-8445,compliance_officer,customer-portal,PUT /api/v2/customers/{id}/profile,INC-977477,169.3,115.66,15,0
a51ae70b-511b-4843-eb61-d3bdca85ea5f,2025-03-27T14:16:41,NONE,USR-8432,support_engineer,auth-service,POST /api/v2/transactions,INC-558721,133.5,86.67,14,0
02522a9f-cea1-41b1-0d60-12be09917830,2025-06-05T18:49:16,NONE,USR-5015,developer,kyc-verification-service,INSERT INTO audit_log VALUES (?),INC-923160,384.995,51.14,18,0
3f09b101-3c15-4ea5-b5e3-e247875a4e2b,2025-06-21T15:33:09,NONE,USR-5489,qa_engineer,reporting-dashboard,POST /api/v2/auth/login,INC-547861,287.038,86.84,15,0
0709a9da-4174-40d6-6059-1fdb0cbff8a0,2025-04-24T18:56:26,NONE,USR-6721,data_engineer,fraud-detection-engine,POST /api/v2/transactions,INC-180346,79.988,59.59,18,0
4bbd8144-b615-4e63-8408-19446d9f0e64,2025-04-09T04:26:48,NONE,USR-9013,qa_engineer,config-service,DELETE /api/v2/sessions/{id},INC-105067,232.221,70.59,4,0
9a09ebc3-f00e-4f3a-ebba-944cdcfde0fd,2025-09-27T16:24:51,NONE,USR-7336,support_engineer,risk-scoring-api,POST /api/v2/auth/login,INC-977709,283.961,84.64,16,0
a99228ce-d68d-4a28-8cfa-ff68900b8979,2025-07-21T20:32:18,NONE,USR-5449,compliance_officer,customer-portal,DEPLOY application-service v2.1.3,INC-865743,445.024,48.91,20,0
86c879f0-515d-449e-4e2c-7cdd6d449326,2025-05-21T14:24:58,NONE,USR-5032,data_engineer,kyc-verification-service,POST /api/v2/auth/login,INC-259428,528.091,115.81,14,0
97a85190-4d77-4c81-a06b-45bdb0f1758b,2025-12-06T23:50:06,NONE,USR-5587,developer,notification-service,MERGE PR #338 feature/rate-limiter,INC-325720,292.106,103.05,23,0
63ad8dfb-b1e7-4355-0909-fcda11993b3f,2025-06-13T11:39:55,NONE,USR-8233,developer,risk-scoring-api,INSERT INTO audit_log VALUES (?),INC-279928,136.571,137.98,11,0
79b50a79-2097-4015-0340-16b1929701e2,2025-12-29T21:31:15,NONE,USR-2166,developer,audit-log-service,MERGE PR #338 feature/rate-limiter,INC-585060,347.785,24.85,21,0
43341fa1-67e8-4f16-fb75-c2a3b7477ad8,2025-05-09T02:07:37,NONE,USR-8743,business_analyst,settlement-engine,INSERT INTO audit_log VALUES (?),INC-979285,408.154,7.39,2,0
0c888ddc-28de-4ca7-6fa9-81b601b3f49d,2025-07-05T04:22:46,NONE,USR-3653,support_engineer,account-ledger-api,GET /api/v2/audit/logs,INC-172107,569.407,75.17,4,0
92aa8d86-3267-4b14-105d-8ddf44f2b490,2025-01-14T18:48:40,NONE,USR-7166,operations_engineer,risk-scoring-api,PUT /api/v2/customers/{id}/profile,INC-516263,102.139,168.21,18,0
d186ac9d-51c0-4b68-3953-d8387d1f63cb,2025-05-29T05:57:47,NONE,USR-5872,network_engineer,audit-log-service,MERGE PR #338 feature/rate-limiter,INC-913884,475.021,53.3,5,0
3653802c-07a6-4702-5e7a-aa97d273a03e,2025-04-29T10:45:26,NONE,USR-3209,support_engineer,payment-gateway,GET /api/v2/settlements/pending,INC-390867,309.825,63.75,10,0
9ada87eb-59e9-443b-d26a-78badde8e01c,2025-03-05T23:29:46,NONE,USR-3222,compliance_officer,kyc-verification-service,PATCH /api/v2/settings,NULL,362.615,70.96,23,0
3287ce5c-acdb-435d-a323-84b3c244262d,2025-03-22T21:34:47,NONE,USR-7328,compliance_officer,transaction-db,GET /api/v2/risk/score/{id},INC-718675,496.707,116.31,21,0
6073ad55-eb82-4179-5c18-ee5de0bd4cb6,2025-01-06T17:07:35,NONE,USR-9003,business_analyst,audit-log-service,GET /api/v2/customers/{id},INC-719534,304.564,62.28,17,0
c1c7e66d-54a2-4eb1-4ca8-d7a16f571d99,2025-01-23T19:38:43,NONE,USR-3152,product_manager,reporting-dashboard,GET /api/v2/audit/logs,NULL,243.517,13.62,19,0
